"","TractNumber","Date","AreaCode.x","BlockCode.x","BidOrder","Bid","nCompany","CompanyCode","ShareinBid","SaleDate","AreaCode.y","BlockCode.y","BlockPortion","StateCode","Acreage","PresaleValue","Type","Royalty","NumberOfBid","Reject","Reoffer","SameAs","PreviousTract","InitialTerm","HighBid","FirstSqud","Termniation","DrillingLag","ProductionLag","NumOfWell","NumOfYear_CruOilCon","NumOfYear_GasOil","ProdSpan_CruOilCon","ProdSpan_Gas","AveAnnualProd_Oil","AveAnnualPro_Gas","YearOfMaxProd_Oil","MaxAnnualPro_Oil","YearOfMaxProd_Gas","MaxAnnualPro_Gas","PredictSum_Oil","PredictSum_Gas","PredictRev","DrillCost","lbid","lvalue","lcost","Date1","BlockCode"
"84","1070",1966-03-29,"ST","0027","3","862889.","2","4","50.0 7 50.0",660329,"ST","27","P",17,1250,0,3,6,4,0,0,0,0,0,7558373,661121,0,0.67,0.33,14,24,24,24,24,219833.3,256076.3,68,982600,68,1272485,3767399.5,4723802.3,32855942.7,16715661.2,13.6680413407039,0,16.631856694162,1966-03-29,"0027"
"85","1070",1966-03-29,"ST","0027","4","138197.","1","3","100.0",660329,"ST","27","P",17,1250,0,3,6,4,0,0,0,0,0,7558373,661121,0,0.67,0.33,14,24,24,24,24,219833.3,256076.3,68,982600,68,1272485,3767399.5,4723802.3,32855942.7,16715661.2,11.83643548241,0,16.631856694162,1966-03-29,"0027"
"86","1071",1966-03-29,"ST","0027","1","23358665.","2","4","50.0 7 50.0",660329,"ST","27","P",17,1875,0,3,6,3,0,0,0,0,0,23358665,660515,0,0.17,0.25,24,25,25,25,25,582070.1,737583.2,68,1833782,68,2463441,10963022.1,13302992.6,95390318,29929186.5,16.9664785653186,0,17.2143447327848,1966-03-29,"0027"
"87","1071",1966-03-29,"ST","0027","2","17078014.","1","139","100.0",660329,"ST","27","P",17,1875,0,3,6,3,0,0,0,0,0,23358665,660515,0,0.17,0.25,24,25,25,25,25,582070.1,737583.2,68,1833782,68,2463441,10963022.1,13302992.6,95390318,29929186.5,16.6533024632175,0,17.2143447327848,1966-03-29,"0027"
"88","1071",1966-03-29,"ST","0027","3","10894509.","1","30","100.0",660329,"ST","27","P",17,1875,0,3,6,3,0,0,0,0,0,23358665,660515,0,0.17,0.25,24,25,25,25,25,582070.1,737583.2,68,1833782,68,2463441,10963022.1,13302992.6,95390318,29929186.5,16.203769458801,0,17.2143447327848,1966-03-29,"0027"
"89","1072",1966-03-29,"ST","0028","2","341281.","2","4","50.0 7 50.0",660329,"ST","28","P",17,938,0,3,6,2,0,0,0,0,0,5783748,660915,-1,0.5,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2183823.2,12.7404614638462,0,14.5965881181016,1966-03-29,"0028"
"90","1072",1966-03-29,"ST","0028","1","5783748.","1","17","100.0",660329,"ST","28","P",17,938,0,3,6,2,0,0,0,0,0,5783748,660915,-1,0.5,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2183823.2,15.5705624734069,0,14.5965881181016,1966-03-29,"0028"
"91","1073",1966-03-29,"GI","0021","1","59458421.","1","5","100.0",660329,"GI","21","P",17,3972,0,3,6,3,0,0,0,0,0,59458421,660514,0,0.17,0.5,58,25,25,25,25,1031648.3,1388165.8,69,4182081,70,6924154,19221738.4,26352035,168755150.1,62747397.5,17.9007878195139,0,17.9546276769494,1966-03-29,"0021"
"92","1073",1966-03-29,"GI","0021","2","18428066.","1","30","100.0",660329,"GI","21","P",17,3972,0,3,6,3,0,0,0,0,0,59458421,660514,0,0.17,0.5,58,25,25,25,25,1031648.3,1388165.8,69,4182081,70,6924154,19221738.4,26352035,168755150.1,62747397.5,16.7293853865379,0,17.9546276769494,1966-03-29,"0021"
"93","1073",1966-03-29,"GI","0021","3","2276004.","1","7","100.0",660329,"GI","21","P",17,3972,0,3,6,3,0,0,0,0,0,59458421,660514,0,0.17,0.5,58,25,25,25,25,1031648.3,1388165.8,69,4182081,70,6924154,19221738.4,26352035,168755150.1,62747397.5,14.6379318316961,0,17.9546276769494,1966-03-29,"0021"
"94","1074",1966-03-29,"WD","0020","1","562072.","1","4","100.0",660329,"WD","20","P",17,937,0,3,6,1,1,0,0,0,0,562072,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2393852345489,0,0,1966-03-29,"0020"
"95","1075",1966-03-29,"WD","0021","1","10213096.","1","5","100.0",660329,"WD","21","P",17,1875,0,3,6,3,0,0,0,0,0,10213096,670319,0,1,2.25,8,15,15,22,22,22207.8,1946316.9,88,90846,89,4105291,220626.8,18649495.3,11145682.3,13715158.2,16.1391813763006,0,16.4340122900152,1966-03-29,"0021"
"96","1075",1966-03-29,"WD","0021","2","1576964.","1","4","100.0",660329,"WD","21","P",17,1875,0,3,6,3,0,0,0,0,0,10213096,670319,0,1,2.25,8,15,15,22,22,22207.8,1946316.9,88,90846,89,4105291,220626.8,18649495.3,11145682.3,13715158.2,14.2710120375299,0,16.4340122900152,1966-03-29,"0021"
"97","1075",1966-03-29,"WD","0021","3","273023.","1","3","100.0",660329,"WD","21","P",17,1875,0,3,6,3,0,0,0,0,0,10213096,670319,0,1,2.25,8,15,15,22,22,22207.8,1946316.9,88,90846,89,4105291,220626.8,18649495.3,11145682.3,13715158.2,12.5173113197026,0,16.4340122900152,1966-03-29,"0021"
"98","1076",1966-03-29,"WD","0033","1","417293.","2","3","50.0 5 50.0",660329,"WD","33","P",17,192,0,3,6,1,0,0,0,0,0,417293,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9415438919362,0,0,1966-03-29,"0033"
"99","1077",1966-03-29,"WD","0057","6","30471564.","1","15","100.0",660329,"WD","57","P",17,3125,0,3,6,11,0,0,0,0,0,51505349,660524,0,0.17,3.67,45,21,21,21,21,3150563.8,9268913.6,73,5732877,73,14871832,37338003.8,105406140.5,354840110,61223816.7,17.2323044788208,0,17.930046849877,1966-03-29,"0057"
"100","1077",1966-03-29,"WD","0057","10","17677083.","1","4","100.0",660329,"WD","57","P",17,3125,0,3,6,11,0,0,0,0,0,51505349,660524,0,0.17,3.67,45,21,21,21,21,3150563.8,9268913.6,73,5732877,73,14871832,37338003.8,105406140.5,354840110,61223816.7,16.6877796128739,0,17.930046849877,1966-03-29,"0057"
"101","1077",1966-03-29,"WD","0057","7","27180993.","1","1","100.0",660329,"WD","57","P",17,3125,0,3,6,11,0,0,0,0,0,51505349,660524,0,0.17,3.67,45,21,21,21,21,3150563.8,9268913.6,73,5732877,73,14871832,37338003.8,105406140.5,354840110,61223816.7,17.1180285002362,0,17.930046849877,1966-03-29,"0057"
"102","1077",1966-03-29,"WD","0057","8","25440233.","1","17","100.0",660329,"WD","57","P",17,3125,0,3,6,11,0,0,0,0,0,51505349,660524,0,0.17,3.67,45,21,21,21,21,3150563.8,9268913.6,73,5732877,73,14871832,37338003.8,105406140.5,354840110,61223816.7,17.0518424551993,0,17.930046849877,1966-03-29,"0057"
"103","1077",1966-03-29,"WD","0057","9","23225355.","1","3","100.0",660329,"WD","57","P",17,3125,0,3,6,11,0,0,0,0,0,51505349,660524,0,0.17,3.67,45,21,21,21,21,3150563.8,9268913.6,73,5732877,73,14871832,37338003.8,105406140.5,354840110,61223816.7,16.9607551278003,0,17.930046849877,1966-03-29,"0057"
"104","1077",1966-03-29,"WD","0057","1","51505349.","3","22","19.0 23 56.4 24 24.6",660329,"WD","57","P",17,3125,0,3,6,11,0,0,0,0,0,51505349,660524,0,0.17,3.67,45,21,21,21,21,3150563.8,9268913.6,73,5732877,73,14871832,37338003.8,105406140.5,354840110,61223816.7,17.7571962243181,0,17.930046849877,1966-03-29,"0057"
"105","1077",1966-03-29,"WD","0057","2","47884927.","2","2","50.0 16 50.0",660329,"WD","57","P",17,3125,0,3,6,11,0,0,0,0,0,51505349,660524,0,0.17,3.67,45,21,21,21,21,3150563.8,9268913.6,73,5732877,73,14871832,37338003.8,105406140.5,354840110,61223816.7,17.6843113364509,0,17.930046849877,1966-03-29,"0057"
"106","1077",1966-03-29,"WD","0057","3","47401968.","1","30","99.0",660329,"WD","57","P",17,3125,0,3,6,11,0,0,0,0,0,51505349,660524,0,0.17,3.67,45,21,21,21,21,3150563.8,9268913.6,73,5732877,73,14871832,37338003.8,105406140.5,354840110,61223816.7,17.6741743047908,0,17.930046849877,1966-03-29,"0057"
"107","1077",1966-03-29,"WD","0057","4","43481498.","1","5","100.0",660329,"WD","57","P",17,3125,0,3,6,11,0,0,0,0,0,51505349,660524,0,0.17,3.67,45,21,21,21,21,3150563.8,9268913.6,73,5732877,73,14871832,37338003.8,105406140.5,354840110,61223816.7,17.5878460722457,0,17.930046849877,1966-03-29,"0057"
"108","1077",1966-03-29,"WD","0057","5","34642871.","8","19","24.0 4 10.0 132 13.0 133 3.0 134 10.0 168 20.0 428 3.0 148 17.0",660329,"WD","57","P",17,3125,0,3,6,11,0,0,0,0,0,51505349,660524,0,0.17,3.67,45,21,21,21,21,3150563.8,9268913.6,73,5732877,73,14871832,37338003.8,105406140.5,354840110,61223816.7,17.3606025192864,0,17.930046849877,1966-03-29,"0057"
"109","1077",1966-03-29,"WD","0057","11","14739217.","1","6","100.0",660329,"WD","57","P",17,3125,0,3,6,11,0,0,0,0,0,51505349,660524,0,0.17,3.67,45,21,21,21,21,3150563.8,9268913.6,73,5732877,73,14871832,37338003.8,105406140.5,354840110,61223816.7,16.5060223225547,0,17.930046849877,1966-03-29,"0057"
"110","1078",1966-03-29,"WD","0078","6","451668.","1","3","100.0",660329,"WD","78","P",17,2500,0,3,6,6,0,0,0,0,0,9532220,680212,-1,1.92,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2072478.6,13.020702675653,0,14.5442563227586,1966-03-29,"0078"
"111","1078",1966-03-29,"WD","0078","2","8170477.","1","5","100.0",660329,"WD","78","P",17,2500,0,3,6,6,0,0,0,0,0,9532220,680212,-1,1.92,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2072478.6,15.9160378494648,0,14.5442563227586,1966-03-29,"0078"
"112","1078",1966-03-29,"WD","0078","3","6816820.","2","2","50.0 16 50.0",660329,"WD","78","P",17,2500,0,3,6,6,0,0,0,0,0,9532220,680212,-1,1.92,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2072478.6,15.7349036454195,0,14.5442563227586,1966-03-29,"0078"
"113","1078",1966-03-29,"WD","0078","1","9532220.","1","30","100.0",660329,"WD","78","P",17,2500,0,3,6,6,0,0,0,0,0,9532220,680212,-1,1.92,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2072478.6,16.0701881970855,0,14.5442563227586,1966-03-29,"0078"
"114","1078",1966-03-29,"WD","0078","4","2723425.","8","19","24.0 4 10.0 132 13.0 133 3.0 134 10.0 168 20.0 428 3.0 148 17.0",660329,"WD","78","P",17,2500,0,3,6,6,0,0,0,0,0,9532220,680212,-1,1.92,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2072478.6,14.8174008373323,0,14.5442563227586,1966-03-29,"0078"
"115","1078",1966-03-29,"WD","0078","5","1187146.","1","15","100.0",660329,"WD","78","P",17,2500,0,3,6,6,0,0,0,0,0,9532220,680212,-1,1.92,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2072478.6,13.9870626651856,0,14.5442563227586,1966-03-29,"0078"
"116","1079",1966-03-29,"SP","0045","2","8494060.","1","1","100.0",660329,"SP","45","P",17,1641,0,3,6,3,0,0,0,0,0,13512297,660908,-1,0.5,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2682059.2,15.9548776536402,0,14.8020957885077,1966-03-29,"0045"
"117","1079",1966-03-29,"SP","0045","3","1380279.","1","4","100.0",660329,"SP","45","P",17,1641,0,3,6,3,0,0,0,0,0,13512297,660908,-1,0.5,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2682059.2,14.137796210612,0,14.8020957885077,1966-03-29,"0045"
"118","1079",1966-03-29,"SP","0045","1","13512297.","2","2","50.0 16 50.0",660329,"SP","45","P",17,1641,0,3,6,3,0,0,0,0,0,13512297,660908,-1,0.5,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2682059.2,16.41911071769,0,14.8020957885077,1966-03-29,"0045"
"119","108",1954-11-09,"HI","0139","1","357923.","1","30","100.0",541109,"HI","139","A",42,5760,0,1,6,1,0,0,0,0,0,357923,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7880731584501,0,0,1954-11-09,"0139"
"120","1080",1966-03-29,"MP","0043","1","11106995.","1","1","100.0",660329,"MP","43","P",61,2731,0,3,6,2,0,0,0,0,0,11106995,660508,0,0.17,0.08,28,25,25,25,25,737284,865697.2,74,2174330,70,2391791,13598721.6,14984078.6,117554981.9,25385233.5,16.2230856479826,0,17.0496782440598,1966-03-29,"0043"
"121","1080",1966-03-29,"MP","0043","2","810182.","1","30","100.0",660329,"MP","43","P",61,2731,0,3,6,2,0,0,0,0,0,11106995,660508,0,0.17,0.08,28,25,25,25,25,737284,865697.2,74,2174330,70,2391791,13598721.6,14984078.6,117554981.9,25385233.5,13.6050141927673,0,17.0496782440598,1966-03-29,"0043"
"122","1081",1966-10-18,"WC","0111","1","93602.","1","16","100.0",661018,"WC","111","P",17,1250,0,4,6,1,1,0,0,0,0,93602,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4468070297588,0,0,1966-10-18,"0111"
"123","1082",1966-10-18,"WC","0135","1","7181550.","1","30","100.0",661018,"WC","135","A",17,5000,0,4,6,5,0,0,0,0,0,7181550,690228,87,2.33,3.5,10,16,16,16,16,27710,4202412.3,73,196720,73,19638327,307824.9,43396122.2,24221485.5,12484567.3,15.7870257951636,0,16.3400039036052,1966-10-18,"0135"
"124","1082",1966-10-18,"WC","0135","4","1442642.","1","16","100.0",661018,"WC","135","A",17,5000,0,4,6,5,0,0,0,0,0,7181550,690228,87,2.33,3.5,10,16,16,16,16,27710,4202412.3,73,196720,73,19638327,307824.9,43396122.2,24221485.5,12484567.3,14.1819867127274,0,16.3400039036052,1966-10-18,"0135"
"125","1082",1966-10-18,"WC","0135","5","815699.","1","14","100.0",661018,"WC","135","A",17,5000,0,4,6,5,0,0,0,0,0,7181550,690228,87,2.33,3.5,10,16,16,16,16,27710,4202412.3,73,196720,73,19638327,307824.9,43396122.2,24221485.5,12484567.3,13.611800693347,0,16.3400039036052,1966-10-18,"0135"
"126","1082",1966-10-18,"WC","0135","2","4260513.","1","4","100.0",661018,"WC","135","A",17,5000,0,4,6,5,0,0,0,0,0,7181550,690228,87,2.33,3.5,10,16,16,16,16,27710,4202412.3,73,196720,73,19638327,307824.9,43396122.2,24221485.5,12484567.3,15.2649001335306,0,16.3400039036052,1966-10-18,"0135"
"127","1082",1966-10-18,"WC","0135","3","3249315.","1","5","100.0",661018,"WC","135","A",17,5000,0,4,6,5,0,0,0,0,0,7181550,690228,87,2.33,3.5,10,16,16,16,16,27710,4202412.3,73,196720,73,19638327,307824.9,43396122.2,24221485.5,12484567.3,14.9939547628602,0,16.3400039036052,1966-10-18,"0135"
"128","1083",1966-10-18,"WC","0177","3","544024.","1","15","100.0",661018,"WC","177","A",17,5000,0,4,6,3,0,0,0,0,0,8771900,681210,0,2.17,6.75,6,16,16,16,16,21916.4,1523339.8,88,72960,88,3848665,185123.7,12631702.8,7846748.1,4309488.2,13.206748642512,0,15.2763299399753,1966-10-18,"0177"
"129","1083",1966-10-18,"WC","0177","1","8771900.","1","30","100.0",661018,"WC","177","A",17,5000,0,4,6,3,0,0,0,0,0,8771900,681210,0,2.17,6.75,6,16,16,16,16,21916.4,1523339.8,88,72960,88,3848665,185123.7,12631702.8,7846748.1,4309488.2,15.9870639885461,0,15.2763299399753,1966-10-18,"0177"
"130","1083",1966-10-18,"WC","0177","2","1402194.","2","16","50.0 5 50.0",661018,"WC","177","A",17,5000,0,4,6,3,0,0,0,0,0,8771900,681210,0,2.17,6.75,6,16,16,16,16,21916.4,1523339.8,88,72960,88,3848665,185123.7,12631702.8,7846748.1,4309488.2,14.1535487107557,0,15.2763299399753,1966-10-18,"0177"
"131","1084",1966-10-18,"WC","0181","1","776600.","1","4","100.0",661018,"WC","181","P",17,2500,0,4,6,1,1,0,0,0,0,776600,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5626806962797,0,0,1966-10-18,"0181"
"132","1085",1966-10-18,"EC","0065","1","11550307.","1","30","100.0",661018,"EC","65","A",17,5000,0,4,6,5,0,0,0,0,0,11550307,670517,-1,0.58,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2143985.2,16.2622225746654,0,14.578177364585,1966-10-18,"0065"
"133","1085",1966-10-18,"EC","0065","5","817317.","1","15","100.0",661018,"EC","65","A",17,5000,0,4,6,5,0,0,0,0,0,11550307,670517,-1,0.58,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2143985.2,13.6137823034837,0,14.578177364585,1966-10-18,"0065"
"134","1085",1966-10-18,"EC","0065","2","5393054.","1","30","100.0",661018,"EC","65","A",17,5000,0,4,6,5,0,0,0,0,0,11550307,670517,-1,0.58,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2143985.2,15.500622387249,0,14.578177364585,1966-10-18,"0065"
"135","1085",1966-10-18,"EC","0065","3","3330211.","3","16","33.0 3 33.0 5 33.0",661018,"EC","65","A",17,5000,0,4,6,5,0,0,0,0,0,11550307,670517,-1,0.58,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2143985.2,15.0185462233126,0,14.578177364585,1966-10-18,"0065"
"136","1085",1966-10-18,"EC","0065","4","2175154.","1","292","100.0",661018,"EC","65","A",17,5000,0,4,6,5,0,0,0,0,0,11550307,670517,-1,0.58,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2143985.2,14.5926100245961,0,14.578177364585,1966-10-18,"0065"
"137","1086",1966-10-18,"EC","0066","1","838922.","1","30","100.0",661018,"EC","66","P",17,2500,0,4,6,2,0,0,0,0,0,838922,711001,-1,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,913680.2,13.6398730133087,0,13.7252369930937,1966-10-18,"0066"
"138","1086",1966-10-18,"EC","0066","2","278619.","1","292","100.0",661018,"EC","66","P",17,2500,0,4,6,2,0,0,0,0,0,838922,711001,-1,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,913680.2,12.537600536136,0,13.7252369930937,1966-10-18,"0066"
"139","1087",1966-10-18,"EC","0076","6","822441.","1","14","100.0",661018,"EC","76","A",17,5000,0,4,6,6,0,0,0,0,0,5812364,670218,88,0.33,3.33,5,19,19,19,19,3158.8,907962.4,72,7398,76,1812252,37329.2,11003102.9,5801880.1,8695446.6,13.620032026526,0,15.9783101823064,1966-10-18,"0076"
"140","1087",1966-10-18,"EC","0076","2","5670796.","2","7","50.0 30 50.0",661018,"EC","76","A",17,5000,0,4,6,6,0,0,0,0,0,5812364,670218,88,0.33,3.33,5,19,19,19,19,3158.8,907962.4,72,7398,76,1812252,37329.2,11003102.9,5801880.1,8695446.6,15.5508400538575,0,15.9783101823064,1966-10-18,"0076"
"141","1087",1966-10-18,"EC","0076","1","5812364.","1","6","100.0",661018,"EC","76","A",17,5000,0,4,6,6,0,0,0,0,0,5812364,670218,88,0.33,3.33,5,19,19,19,19,3158.8,907962.4,72,7398,76,1812252,37329.2,11003102.9,5801880.1,8695446.6,15.5754979307546,0,15.9783101823064,1966-10-18,"0076"
"142","1087",1966-10-18,"EC","0076","3","2742368.","1","122","100.0",661018,"EC","76","A",17,5000,0,4,6,6,0,0,0,0,0,5812364,670218,88,0.33,3.33,5,19,19,19,19,3158.8,907962.4,72,7398,76,1812252,37329.2,11003102.9,5801880.1,8695446.6,14.8243323387061,0,15.9783101823064,1966-10-18,"0076"
"143","1087",1966-10-18,"EC","0076","4","2113406.","1","30","100.0",661018,"EC","76","A",17,5000,0,4,6,6,0,0,0,0,0,5812364,670218,88,0.33,3.33,5,19,19,19,19,3158.8,907962.4,72,7398,76,1812252,37329.2,11003102.9,5801880.1,8695446.6,14.5638114220122,0,15.9783101823064,1966-10-18,"0076"
"144","1087",1966-10-18,"EC","0076","5","2096552.","1","15","100.0",661018,"EC","76","A",17,5000,0,4,6,6,0,0,0,0,0,5812364,670218,88,0.33,3.33,5,19,19,19,19,3158.8,907962.4,72,7398,76,1812252,37329.2,11003102.9,5801880.1,8695446.6,14.5558046485289,0,15.9783101823064,1966-10-18,"0076"
"145","1088",1966-10-18,"EC","0077","1","1100051.","1","30","100.0",661018,"EC","77","A",17,5000,0,4,6,3,0,0,0,0,0,1100051,711119,78,5.08,1.08,1,6,7,6,7,578.2,461378.3,73,2680,73,976226,2413.2,2156618.9,1096293.9,936706.6,13.9108671003302,0,13.7501264527546,1966-10-18,"0077"
"146","1088",1966-10-18,"EC","0077","2","1092093.","1","6","100.0",661018,"EC","77","A",17,5000,0,4,6,3,0,0,0,0,0,1100051,711119,78,5.08,1.08,1,6,7,6,7,578.2,461378.3,73,2680,73,976226,2413.2,2156618.9,1096293.9,936706.6,13.9036065964958,0,13.7501264527546,1966-10-18,"0077"
"147","1088",1966-10-18,"EC","0077","3","693007.","2","7","50.0 30 50.0",661018,"EC","77","A",17,5000,0,4,6,3,0,0,0,0,0,1100051,711119,78,5.08,1.08,1,6,7,6,7,578.2,461378.3,73,2680,73,976226,2413.2,2156618.9,1096293.9,936706.6,13.4487953791311,0,13.7501264527546,1966-10-18,"0077"
"148","1089",1966-10-18,"EC","0081","1","1119059.","1","16","100.0",661018,"EC","81","A",17,5000,0,4,6,1,0,0,0,0,0,1119059,710423,0,4.5,5.67,11,13,14,14,15,98023.9,4618315.9,78,169456,78,7083493,565656.8,28133559.8,18754882.6,14325003,13.927998711552,0,16.4775170997972,1966-10-18,"0081"
"149","109",1954-11-09,"HI","0140","2","14476769.","1","7","100.0",541109,"HI","140","A",42,5760,0,1,6,9,0,0,0,0,0,15864159,580513,0,3.5,8.92,16,24,24,24,24,32988.9,6802561.9,70,94994,70,12593515,311865.8,57784876.1,40286258.3,16468963.6,16.4880557846643,0,16.616988234361,1954-11-09,"0140"
"150","109",1954-11-09,"HI","0140","1","15864159.","1","1","100.0",541109,"HI","140","A",42,5760,0,1,6,9,0,0,0,0,0,15864159,580513,0,3.5,8.92,16,24,24,24,24,32988.9,6802561.9,70,94994,70,12593515,311865.8,57784876.1,40286258.3,16468963.6,16.5795729718244,0,16.616988234361,1954-11-09,"0140"
"151","109",1954-11-09,"HI","0140","6","4567626.","1","3","100.0",541109,"HI","140","A",42,5760,0,1,6,9,0,0,0,0,0,15864159,580513,0,3.5,8.92,16,24,24,24,24,32988.9,6802561.9,70,94994,70,12593515,311865.8,57784876.1,40286258.3,16468963.6,15.3345041530607,0,16.616988234361,1954-11-09,"0140"
"152","109",1954-11-09,"HI","0140","3","12519938.","1","5","100.0",541109,"HI","140","A",42,5760,0,1,6,9,0,0,0,0,0,15864159,580513,0,3.5,8.92,16,24,24,24,24,32988.9,6802561.9,70,94994,70,12593515,311865.8,57784876.1,40286258.3,16468963.6,16.3428329715473,0,16.616988234361,1954-11-09,"0140"
"153","109",1954-11-09,"HI","0140","4","12165977.","4","6","25.0 24 25.0 8 25.0 15 25.0",541109,"HI","140","A",42,5760,0,1,6,9,0,0,0,0,0,15864159,580513,0,3.5,8.92,16,24,24,24,24,32988.9,6802561.9,70,94994,70,12593515,311865.8,57784876.1,40286258.3,16468963.6,16.3141538433465,0,16.616988234361,1954-11-09,"0140"
"154","109",1954-11-09,"HI","0140","5","10449267.","1","30","99.0",541109,"HI","140","A",42,5760,0,1,6,9,0,0,0,0,0,15864159,580513,0,3.5,8.92,16,24,24,24,24,32988.9,6802561.9,70,94994,70,12593515,311865.8,57784876.1,40286258.3,16468963.6,16.1620423903742,0,16.616988234361,1954-11-09,"0140"
"155","109",1954-11-09,"HI","0140","8","2201748.","1","21","100.0",541109,"HI","140","A",42,5760,0,1,6,9,0,0,0,0,0,15864159,580513,0,3.5,8.92,16,24,24,24,24,32988.9,6802561.9,70,94994,70,12593515,311865.8,57784876.1,40286258.3,16468963.6,14.6047621482989,0,16.616988234361,1954-11-09,"0140"
"156","109",1954-11-09,"HI","0140","9","1060842.","1","15","100.0",541109,"HI","140","A",42,5760,0,1,6,9,0,0,0,0,0,15864159,580513,0,3.5,8.92,16,24,24,24,24,32988.9,6802561.9,70,94994,70,12593515,311865.8,57784876.1,40286258.3,16468963.6,13.8745734903901,0,16.616988234361,1954-11-09,"0140"
"157","109",1954-11-09,"HI","0140","7","3835444.","1","2","100.0",541109,"HI","140","A",42,5760,0,1,6,9,0,0,0,0,0,15864159,580513,0,3.5,8.92,16,24,24,24,24,32988.9,6802561.9,70,94994,70,12593515,311865.8,57784876.1,40286258.3,16468963.6,15.1597957618317,0,16.616988234361,1954-11-09,"0140"
"158","1090",1966-10-18,"EC","0083","1","7701381.","1","30","100.0",661018,"EC","83","P",17,3750,0,4,6,1,0,0,0,0,0,7701381,680514,79,1.58,1.33,3,11,11,11,11,32868.2,2545781.1,70,67278,70,5550443,262562.4,20316006.7,12326910.1,5257543.9,15.8569102213919,0,15.4751747267032,1966-10-18,"0083"
"159","1091",1966-10-18,"VR","0072","2","3641994.","1","1","100.0",661018,"VR","72","A",17,4461,0,4,6,4,0,0,0,0,0,6754935,670213,-1,0.33,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2195526.2,15.1080418918219,0,14.6019327578846,1966-10-18,"0072"
"160","1091",1966-10-18,"VR","0072","3","2054754.","1","16","100.0",661018,"VR","72","A",17,4461,0,4,6,4,0,0,0,0,0,6754935,670213,-1,0.33,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2195526.2,14.5356666907177,0,14.6019327578846,1966-10-18,"0072"
"161","1091",1966-10-18,"VR","0072","4","1035466.","1","14","100.0",661018,"VR","72","A",17,4461,0,4,6,4,0,0,0,0,0,6754935,670213,-1,0.33,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2195526.2,13.8503621248992,0,14.6019327578846,1966-10-18,"0072"
"162","1091",1966-10-18,"VR","0072","1","6754935.","1","15","100.0",661018,"VR","72","A",17,4461,0,4,6,4,0,0,0,0,0,6754935,670213,-1,0.33,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2195526.2,15.7257839068283,0,14.6019327578846,1966-10-18,"0072"
"163","1092",1966-10-18,"VR","0077","1","3067300.","1","6","100.0",661018,"VR","77","P",17,2500,0,4,6,1,0,2,1,153,0,3067300,0,-1,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9363082537676,0,0,1966-10-18,"0077"
"164","1093",1966-10-18,"VR","0085","1","2305531.","1","6","100.0",661018,"VR","85","A",17,5000,0,4,6,1,0,0,0,0,0,2305531,710226,-1,4.33,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,887520,14.6508215766456,0,13.6961874620236,1966-10-18,"0085"
"165","1094",1966-10-18,"VR","0098","1","744376.","1","20","100.0",661018,"VR","98","A",17,5000,0,4,6,1,0,0,0,0,0,744376,671004,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,874321.4,13.5203015624997,0,13.6812044653372,1966-10-18,"0098"
"166","1095",1966-10-18,"VR","0132","1","444927.","1","16","100.0",661018,"VR","132","A",17,4887,0,4,6,1,0,2,1,299,0,444927,691110,-1,3.08,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006981.7,13.0056655027477,0,14.5121430079107,1966-10-18,"0132"
